Consumer ID,Order ID,Month,Year,Period,Total order value,Discount,Line Value (net discount),Line SKU Production Cost,Line Category,Line SKU,Average Time between Purchases
30120059,30120059A,3,2020,3/1/2020,283 €,42 €,241 €,82 €,Sneakers,SNE12,
30120069,30120069A,3,2020,3/1/2020,312 €,47 €,265 €,100 €,Sneakers,SNE1,
30120079,30120079A,3,2020,3/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
30120089,30120089A,3,2020,3/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
30120099,30120099A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
30120109,30120109A,3,2020,3/1/2020,312 €,47 €,265 €,78 €,Shoes,SHO10,
30120119,30120119A,3,2020,3/1/2020,510 €,77 €,434 €,163 €,Boots,BOO2,
30120129,30120129A,3,2020,3/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
30120139,30120139A,3,2020,3/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
30120149,30120149A,3,2020,3/1/2020,168 €,25 €,143 €,60 €,Sneakers,SNE5,
30120159,30120159A,3,2020,3/1/2020,267 €,0 €,267 €,91 €,Sneakers,SNE6,
30120169,30120169A,3,2020,3/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,
30120179,30120179A,3,2020,3/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
30120189,30120189A,3,2020,3/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,
12290231,12290231A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12290231,12290231B,10,2020,10/1/2020,168 €,0 €,168 €,60 €,Sneakers,SNE5,6
12290231,12290231C,10,2020,10/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,0
12290231,12290231D,11,2020,11/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,1
29021932,29021932A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12290233,12290233A,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,
12290233,12290233B,4,2020,4/1/2020,293 €,44 €,249 €,91 €,Sneakers,SNE9,0
12290233,12290233C,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,0
12290233,12290233D,8,2020,8/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,4
12290233,12290233E,6,2020,6/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,2
12290233,12290233F,8,2020,8/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,2
12290234,12290234A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12290235,12290235A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
29021936,29021936A,4,2020,4/1/2020,210 €,32 €,179 €,38 €,Fragrances,FRA2,
29021936,29021936B,8,2020,8/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,4
12290238,12290238A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12290239,12290239A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
29021940,29021940A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
12290241,12290241A,4,2020,4/1/2020,492 €,74 €,418 €,138 €,Sandals,SAN7,
12290242,12290242A,4,2020,4/1/2020,228 €,34 €,194 €,80 €,Sneakers,SNE4,
13201019,13201019A,4,2020,4/1/2020,436 €,65 €,371 €,122 €,Shoes,SHO6,
12540101,12540101A,4,2020,4/1/2020,540 €,81 €,459 €,167 €,Sandals,SAN3,
12540101,12540101B,8,2020,8/1/2020,592 €,0 €,592 €,166 €,Sandals,SAN1,4
12540102,12540102A,4,2020,4/1/2020,507 €,76 €,431 €,137 €,Sandals,SAN9,
12540103,12540103A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12540103,12540103B,9,2020,9/1/2020,538 €,0 €,538 €,129 €,Sandals,SAN11,5
12540103,12540103C,11,2020,11/1/2020,492 €,0 €,492 €,138 €,Sandals,SAN7,2
12540104,12540104A,4,2020,4/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
12540105,12540105A,4,2020,4/1/2020,540 €,81 €,459 €,167 €,Sandals,SAN3,
12540105,12540105B,9,2020,9/1/2020,492 €,0 €,492 €,138 €,Sandals,SAN7,5
12540105,12540105C,11,2020,11/1/2020,284 €,0 €,284 €,77 €,Sneakers,SNE14,2
12540106,12540106A,4,2020,4/1/2020,267 €,40 €,227 €,91 €,Sneakers,SNE6,
12540107,12540107A,4,2020,4/1/2020,187 €,28 €,159 €,60 €,Sneakers,SNE2,
12540108,12540108A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12540109,12540109A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12540109,12540109B,11,2020,11/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,7
12540109,12540109C,10,2020,10/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,1
12540109,12540109D,11,2020,11/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,1
12540109,12540109E,11,2020,11/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,0
12540109,12540109G,12,2020,12/1/2020,345 €,0 €,345 €,107 €,Apparel,APP2,1
12540110,12540110A,4,2020,4/1/2020,278 €,42 €,236 €,70 €,Shoes,SHO1,
12540110,12540110B,8,2020,8/1/2020,579 €,0 €,579 €,168 €,Boots,BOO1,4
12540111,12540111A,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,
12540111,12540111B,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,0
12540111,12540111C,7,2020,7/1/2020,523 €,0 €,523 €,157 €,Sandals,SAN6,3
12540111,12540111D,8,2020,8/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,1
12540112,12540112A,4,2020,4/1/2020,478 €,72 €,406 €,120 €,Sandals,SAN8,
12540113,12540113A,4,2020,4/1/2020,478 €,72 €,406 €,120 €,Sandals,SAN8,
12540114,12540114A,4,2020,4/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12540114,12540114B,10,2020,10/1/2020,538 €,0 €,538 €,145 €,Sandals,SAN10,6
12540115,12540115A,4,2020,4/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,
12540116,12540116A,4,2020,4/1/2020,312 €,47 €,265 €,100 €,Sneakers,SNE1,
12540117,12540117A,4,2020,4/1/2020,332 €,50 €,282 €,100 €,Sneakers,SNE16,
12540118,12540118A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12540119,12540119A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12540119,12540119B,10,2020,10/1/2020,383 €,0 €,383 €,123 €,Apparel,APP1,6
12540120,12540120A,4,2020,4/1/2020,492 €,74 €,418 €,123 €,Shoes,SHO11,
12540120,12540120B,4,2020,4/1/2020,510 €,77 €,434 €,163 €,Boots,BOO2,0
12540120,12540120C,7,2020,7/1/2020,538 €,0 €,538 €,145 €,Sandals,SAN10,3
12540120,12540120D,6,2020,6/1/2020,592 €,0 €,592 €,166 €,Sandals,SAN1,1
12540121,12540121A,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,
12540122,12540122A,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,
12540123,12540123A,4,2020,4/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12540124,12540124A,4,2020,4/1/2020,540 €,81 €,459 €,167 €,Sandals,SAN3,
12540125,12540125A,4,2020,4/1/2020,278 €,42 €,236 €,89 €,Sneakers,SNE10,
12540126,12540126A,4,2020,4/1/2020,168 €,25 €,143 €,60 €,Sneakers,SNE5,
12540127,12540127A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12540128,12540128A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12540129,12540129A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12540130,12540130A,4,2020,4/1/2020,457 €,69 €,388 €,123 €,Shoes,SHO5,
12540131,12540131A,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,
12540132,12540132A,4,2020,4/1/2020,478 €,72 €,406 €,120 €,Sandals,SAN8,
12540133,12540133A,4,2020,4/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
12540134,12540134A,4,2020,4/1/2020,228 €,34 €,194 €,80 €,Sneakers,SNE4,
12540135,12540135A,4,2020,4/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,
12540136,12540136A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12540137,12540137A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12540138,12540138A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12540141,12540141A,4,2020,4/1/2020,636 €,95 €,541 €,216 €,Boots,BOO3,
12540142,12540142A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12540143,12540143A,4,2020,4/1/2020,312 €,47 €,265 €,100 €,Sneakers,SNE1,
12540144,12540144A,4,2020,4/1/2020,187 €,28 €,159 €,60 €,Sneakers,SNE2,
12540190,12540190A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12540190,12540190B,11,2020,11/1/2020,447 €,0 €,447 €,156 €,Apparel,APP3,7
12350101,12350101A,4,2020,4/1/2020,436 €,65 €,371 €,105 €,Shoes,SHO4,
12350102,12350102A,4,2020,4/1/2020,636 €,95 €,541 €,216 €,Boots,BOO3,
12350103,12350103A,4,2020,4/1/2020,488 €,73 €,415 €,156 €,Sandals,SAN4,
12350104,12350104A,4,2020,4/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12350105,12350105A,4,2020,4/1/2020,492 €,74 €,418 €,138 €,Sandals,SAN7,
12350106,12350106A,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,
12350107,12350107A,4,2020,4/1/2020,488 €,73 €,415 €,156 €,Sandals,SAN4,
12350108,12350108A,4,2020,4/1/2020,312 €,47 €,265 €,100 €,Sneakers,SNE1,
12350109,12350109A,4,2020,4/1/2020,180 €,27 €,153 €,61 €,Sneakers,SNE3,
12350110,12350110A,4,2020,4/1/2020,457 €,69 €,388 €,123 €,Shoes,SHO5,
12350110,12350110B,8,2020,8/1/2020,510 €,0 €,510 €,163 €,Boots,BOO2,4
12350111,12350111A,4,2020,4/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12350112,12350112A,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,
12350113,12350113A,4,2020,4/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
12350114,12350114A,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,
12350120,12350120A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12350120,12350120B,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,0
12350121,12350121A,4,2020,4/1/2020,538 €,81 €,457 €,129 €,Sandals,SAN11,
12350122,12350122A,4,2020,4/1/2020,440 €,66 €,374 €,136 €,Sandals,SAN5,
12350123,12350123A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12350124,12350124A,4,2020,4/1/2020,538 €,81 €,457 €,145 €,Sandals,SAN10,
12350131,12350131A,3,2020,3/1/2020,387 €,58 €,329 €,101 €,Shoes,SHO3,
12350132,12350132A,3,2020,3/1/2020,579 €,87 €,492 €,168 €,Boots,BOO1,
12350133,12350133A,3,2020,3/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12350134,12350134A,3,2020,3/1/2020,492 €,74 €,418 €,138 €,Sandals,SAN7,
12350135,12350135A,3,2020,3/1/2020,293 €,44 €,249 €,91 €,Sneakers,SNE9,
12350140,12350140A,3,2020,3/1/2020,436 €,65 €,371 €,122 €,Shoes,SHO8,
12350141,12350141A,3,2020,3/1/2020,507 €,76 €,431 €,137 €,Sandals,SAN9,
12350142,12350142A,3,2020,3/1/2020,538 €,81 €,457 €,145 €,Sandals,SAN10,
12350150,12350150A,3,2020,3/1/2020,436 €,65 €,371 €,122 €,Shoes,SHO8,
12350150,12350150B,7,2020,7/1/2020,510 €,0 €,510 €,163 €,Boots,BOO2,4
12350151,12350151A,3,2020,3/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
12350152,12350152A,3,2020,3/1/2020,478 €,72 €,406 €,120 €,Sandals,SAN8,
12350153,12350153A,3,2020,3/1/2020,284 €,43 €,241 €,77 €,Sneakers,SNE14,
12350154,12350154A,3,2020,3/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,
12350160,12350160A,3,2020,3/1/2020,636 €,95 €,541 €,216 €,Boots,BOO3,
12350161,12350161A,3,2020,3/1/2020,284 €,43 €,241 €,77 €,Sneakers,SNE14,
12350162,12350162A,3,2020,3/1/2020,228 €,34 €,194 €,80 €,Sneakers,SNE4,
12350163,12350163A,3,2020,3/1/2020,180 €,27 €,153 €,61 €,Sneakers,SNE3,
12350170,12350170A,3,2020,3/1/2020,636 €,95 €,541 €,216 €,Boots,BOO3,
12350170,12350170B,9,2020,9/1/2020,539 €,0 €,539 €,156 €,Sandals,SAN2,6
12350171,12350171A,3,2020,3/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,
12350172,12350172A,3,2020,3/1/2020,293 €,44 €,249 €,91 €,Sneakers,SNE9,
12350173,12350173A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12350174,12350174A,3,2020,3/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12350175,12350175A,3,2020,3/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12350176,12350176A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12350180,12350180A,3,2020,3/1/2020,540 €,81 €,459 €,167 €,Sandals,SAN3,
12350180,12350180B,4,2020,4/1/2020,261 €,39 €,222 €,78 €,Sneakers,SNE15,1
12350181,12350181A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12350182,12350182A,3,2020,3/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12350183,12350183A,3,2020,3/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12350184,12350184A,3,2020,3/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12350185,12350185A,3,2020,3/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12350186,12350186A,3,2020,3/1/2020,168 €,25 €,143 €,25 €,Small leather goods,SMA4,
12350187,12350187A,3,2020,3/1/2020,168 €,25 €,143 €,25 €,Small leather goods,SMA4,
12350188,12350188A,3,2020,3/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
12350189,12350189A,3,2020,3/1/2020,210 €,32 €,179 €,38 €,Fragrances,FRA2,
12350190,12350190A,3,2020,3/1/2020,492 €,74 €,418 €,138 €,Sandals,SAN7,
12350191,12350191A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12350192,12350192A,3,2020,3/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
12350193,12350193A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
12350194,12350194A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
10602079,10602079A,3,2020,3/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
10602079,10602079B,9,2020,9/1/2020,172 €,0 €,172 €,65 €,Small leather goods,SMA2,6
12790101,12790101A,3,2020,3/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
12790102,12790102A,3,2020,3/1/2020,283 €,42 €,241 €,82 €,Sneakers,SNE12,
12790103,12790103A,3,2020,3/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
52009419,52009419A,4,2020,4/1/2020,172 €,26 €,146 €,65 €,Small leather goods,SMA2,
52009519,52009519A,4,2020,4/1/2020,327 €,49 €,278 €,95 €,Accessories,ACC3,
99050219,99050219A,4,2020,4/1/2020,313 €,47 €,266 €,94 €,Accessories,ACC4,
99050219,99050219B,12,2020,12/1/2020,992 €,0 €,992 €,278 €,Mini bags,MIN1,8
99050219,99050219C,12,2020,12/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,0
99050519,99050519A,4,2020,4/1/2020,"1,101 €",165 €,936 €,396 €,Bags,BAG1,
99050919,99050919A,4,2020,4/1/2020,"1,576 €",236 €,"1,340 €",520 €,Bags,BAG3,
99050919,99050919B,5,2020,5/1/2020,510 €,77 €,434 €,163 €,Boots,BOO2,1
99050919,99050919C,5,2020,5/1/2020,551 €,0 €,551 €,264 €,Boots,BOO12,0
99051719,99051719A,4,2020,4/1/2020,636 €,95 €,541 €,216 €,Boots,BOO3,
99052019,99052019A,4,2020,4/1/2020,313 €,47 €,266 €,94 €,Accessories,ACC4,
99052019,99052019C,12,2020,12/1/2020,948 €,0 €,948 €,303 €,Bags,BAG4,8
99052719,99052719A,4,2020,4/1/2020,"1,101 €",165 €,936 €,396 €,Bags,BAG1,
99053019,99053019A,4,2020,4/1/2020,327 €,49 €,278 €,95 €,Accessories,ACC3,
99053019,99053019B,9,2020,9/1/2020,951 €,0 €,951 €,247 €,Mini bags,MIN3,5
99053019,99053019C,9,2020,9/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,0
99053019,99053019D,11,2020,11/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,2
99053019,99053019E,10,2020,10/1/2020,"1,491 €",0 €,"1,491 €",507 €,Bags,BAG2,1
99053019,99053019F,12,2020,12/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,2
99053019,99053019G,11,2020,11/1/2020,"1,101 €",0 €,"1,101 €",396 €,Bags,BAG1,1
99053119,99053119A,4,2020,4/1/2020,"1,101 €",165 €,936 €,396 €,Bags,BAG1,
99054419,99054419A,4,2020,4/1/2020,"1,491 €",224 €,"1,267 €",507 €,Bags,BAG2,
94052119,94052119A,4,2020,4/1/2020,172 €,26 €,146 €,65 €,Small leather goods,SMA2,
94052119,94052119B,12,2020,12/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,8
94052119,94052119C,11,2020,11/1/2020,258 €,0 €,258 €,72 €,Accessories,ACC2,1
53014119,53014119A,4,2020,4/1/2020,267 €,40 €,227 €,91 €,Sneakers,SNE6,
56020119,56020119A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
56020219,56020219A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
56020219,56020219B,8,2020,8/1/2020,144 €,0 €,144 €,66 €,Small leather goods,SMA3,4
29024319,29024319A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
29025019,29025019A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
54014519,54014519A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
54014519,54014519B,8,2020,8/1/2020,205 €,0 €,205 €,37 €,Fragrances,FRA3,4
54014619,54014619A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
54014719,54014719A,4,2020,4/1/2020,313 €,47 €,266 €,94 €,Accessories,ACC4,
54014719,54014719B,6,2020,6/1/2020,327 €,0 €,327 €,95 €,Accessories,ACC3,2
54014819,54014819A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
54014919,54014919A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
54014919,54014919C,11,2020,11/1/2020,992 €,0 €,992 €,308 €,Mini bags,MIN5,7
54015019,54015019A,4,2020,4/1/2020,278 €,42 €,236 €,89 €,Sneakers,SNE10,
54015219,54015219A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
79022019,79022019A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
79025019,79025019A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
79025119,79025119A,4,2020,4/1/2020,327 €,49 €,278 €,95 €,Accessories,ACC3,
79025219,79025219A,4,2020,4/1/2020,992 €,149 €,843 €,308 €,Mini bags,MIN5,
79025419,79025419A,4,2020,4/1/2020,"1,491 €",224 €,"1,267 €",507 €,Bags,BAG2,
87001119,87001119A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
13993219,13993219A,4,2020,4/1/2020,327 €,49 €,278 €,95 €,Accessories,ACC3,
13993319,13993319A,4,2020,4/1/2020,951 €,143 €,808 €,247 €,Mini bags,MIN3,
13993419,13993419A,4,2020,4/1/2020,948 €,142 €,806 €,303 €,Bags,BAG4,
20170519,20170519A,4,2020,4/1/2020,284 €,43 €,241 €,77 €,Sneakers,SNE14,
80014519,80014519A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
45044119,45044119A,4,2020,4/1/2020,168 €,25 €,143 €,25 €,Small leather goods,SMA4,
50010619,50010619A,4,2020,4/1/2020,523 €,78 €,445 €,157 €,Sandals,SAN6,
50010719,50010719A,4,2020,4/1/2020,367 €,55 €,312 €,110 €,Sneakers,SNE11,
50010819,50010819A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
52001519,52001519A,4,2020,4/1/2020,538 €,81 €,457 €,145 €,Sandals,SAN10,
52005119,52005119A,4,2020,4/1/2020,228 €,34 €,194 €,80 €,Sneakers,SNE4,
99080519,99080519A,4,2020,4/1/2020,"1,101 €",165 €,936 €,396 €,Bags,BAG1,
99080619,99080619A,4,2020,4/1/2020,579 €,87 €,492 €,168 €,Boots,BOO1,
99081519,99081519A,4,2020,4/1/2020,646 €,97 €,549 €,349 €,Boots,BOO5,
99081619,99081619A,4,2020,4/1/2020,585 €,88 €,497 €,351 €,Boots,BOO7,
99081719,99081719A,4,2020,4/1/2020,551 €,83 €,468 €,264 €,Boots,BOO12,
99082019,99082019A,4,2020,4/1/2020,951 €,143 €,808 €,247 €,Mini bags,MIN3,
99082319,99082319A,4,2020,4/1/2020,"1,576 €",236 €,"1,340 €",520 €,Bags,BAG3,
99082419,99082419A,4,2020,4/1/2020,510 €,77 €,434 €,163 €,Boots,BOO2,
99082819,99082819A,4,2020,4/1/2020,579 €,87 €,492 €,168 €,Boots,BOO1,
77010919,77010919A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
77011019,77011019A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
84022219,84022219A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
84022319,84022319A,4,2020,4/1/2020,192 €,29 €,163 €,35 €,Fragrances,FRA1,
99050419,99050419A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
99051619,99051619A,4,2020,4/1/2020,"1,491 €",224 €,"1,267 €",507 €,Bags,BAG2,
24244819,24244819A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
24244919,24244919A,4,2020,4/1/2020,889 €,133 €,756 €,222 €,Mini bags,MIN2,
24245119,24245119A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
92000119,92000119A,4,2020,4/1/2020,506 €,76 €,430 €,147 €,Sandals,SAN12,
92000219,92000219A,4,2020,4/1/2020,312 €,47 €,265 €,100 €,Sneakers,SNE1,
92000319,92000319A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
92000419,92000419A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
92000519,92000519A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
92000619,92000619A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
92000719,92000719A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
92000819,92000819A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
92000919,92000919A,4,2020,4/1/2020,240 €,36 €,204 €,43 €,Fragrances,FRA5,
92001019,92001019A,4,2020,4/1/2020,539 €,81 €,458 €,156 €,Sandals,SAN2,
92001119,92001119A,4,2020,4/1/2020,267 €,40 €,227 €,91 €,Sneakers,SNE6,
92020119,92020119A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
92030119,92030119A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
71011219,71011219A,4,2020,4/1/2020,592 €,89 €,503 €,166 €,Sandals,SAN1,
71011319,71011319A,4,2020,4/1/2020,336 €,50 €,286 €,121 €,Sneakers,SNE8,
71011419,71011419A,4,2020,4/1/2020,383 €,57 €,326 €,123 €,Apparel,APP1,
71011519,71011519A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
71011619,71011619A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
71011719,71011719A,4,2020,4/1/2020,144 €,22 €,122 €,66 €,Small leather goods,SMA3,
71011819,71011819A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
71011919,71011919A,4,2020,4/1/2020,210 €,32 €,179 €,38 €,Fragrances,FRA2,
29025119,29025119A,4,2020,4/1/2020,192 €,29 €,163 €,35 €,Fragrances,FRA1,
29025319,29025319A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
29025419,29025419A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
29025519,29025519A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
29025719,29025719A,4,2020,4/1/2020,951 €,143 €,808 €,247 €,Mini bags,MIN3,
29025819,29025819A,4,2020,4/1/2020,889 €,133 €,756 €,222 €,Mini bags,MIN2,
29025919,29025919A,4,2020,4/1/2020,948 €,142 €,806 €,303 €,Bags,BAG4,
29026119,29026119A,4,2020,4/1/2020,172 €,26 €,146 €,65 €,Small leather goods,SMA2,
29026219,29026219A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
29026319,29026319A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
12880055,12880055A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
12880056,12880056A,4,2020,4/1/2020,240 €,36 €,204 €,43 €,Fragrances,FRA5,
12880057,12880057A,4,2020,4/1/2020,313 €,47 €,266 €,94 €,Accessories,ACC4,
12880058,12880058A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
12880059,12880059A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
12880060,12880060A,4,2020,4/1/2020,317 €,48 €,269 €,98 €,Sneakers,SNE13,
12880061,12880061A,4,2020,4/1/2020,345 €,52 €,293 €,107 €,Apparel,APP2,
12880062,12880062A,4,2020,4/1/2020,168 €,25 €,143 €,76 €,Small leather goods,SMA1,
12880064,12880064A,4,2020,4/1/2020,220 €,33 €,187 €,40 €,Fragrances,FRA4,
12880065,12880065A,4,2020,4/1/2020,210 €,32 €,179 €,38 €,Fragrances,FRA2,
12880067,12880067A,4,2020,4/1/2020,258 €,39 €,219 €,72 €,Accessories,ACC2,
12880068,12880068A,4,2020,4/1/2020,255 €,38 €,217 €,66 €,Accessories,ACC1,
12880069,12880069A,4,2020,4/1/2020,992 €,149 €,843 €,278 €,Mini bags,MIN1,
12880070,12880070A,4,2020,4/1/2020,447 €,67 €,380 €,156 €,Apparel,APP3,
