Consumer ID,Gender,Country,Age Range,Month,Year,Marketing optin,Status,Number of orders,New active,New repeaters,Consumer LTV
15151819,F,Italy,18-24,9,2020,0,Active,1,1,0,313
15151919,F,Italy,18-24,9,2020,1,Active,1,1,0,327
15152019,F,Italy,40+,9,2020,1,Active,1,1,0,295
15152119,F,Italy,18-24,9,2020,0,Active,1,1,0,383
15152219,F,Italy,18-24,9,2020,0,Active,1,1,0,172
15152319,F,Italy,25-29,9,2020,1,Active,1,1,0,172
15152419,F,Italy,30-34,9,2020,0,Active,1,1,0,192
15152519,F,Italy,35-39,9,2020,0,Active,1,1,0,220
15152619,F,Italy,35-39,9,2020,0,Active,1,1,0,220
15152719,F,Italy,40+,9,2020,1,Active,1,1,0,313
15152819,F,Italy,18-24,9,2020,1,Active,1,1,0,327
15152919,F,Italy,18-24,9,2020,0,Active,1,1,0,327
15153019,F,Italy,18-24,9,2020,1,Active,1,1,0,283
15153119,F,Italy,25-29,9,2020,1,Active,1,1,0,383
15153219,F,Italy,30-34,9,2020,0,Active,1,1,0,144
15154019,F,Italy,35-39,9,2020,1,Active,1,1,0,240
15154119,F,Italy,35-39,9,2020,0,Active,1,1,0,205
15154219,F,Italy,40+,9,2020,0,Active,1,1,0,210
15154319,F,Italy,18-24,9,2020,0,Active,1,1,0,240
15154419,F,Italy,35-39,9,2020,1,Active,1,1,0,205
15154519,F,Italy,18-24,9,2020,1,Active,1,1,0,255
15154619,F,Italy,18-24,9,2020,0,Active,1,1,0,327
15154719,F,Italy,25-29,9,2020,1,Active,1,1,0,313
15154819,F,Italy,18-24,9,2020,1,Active,1,1,0,992
15154919,F,Italy,25-29,9,2020,1,Active,1,1,0,951
15156019,F,Italy,25-29,9,2020,1,Active,1,1,0,345
15156119,F,Italy,30-34,9,2020,1,Active,1,1,0,168
15156219,F,Italy,30-34,9,2020,0,Active,1,1,0,210
15156319,F,Italy,35-39,9,2020,1,Active,1,1,0,258
15156419,F,Italy,35-39,9,2020,0,Active,1,1,0,313
15156519,F,Italy,40+,9,2020,0,Active,1,1,0,313
15156619,F,Italy,18-24,9,2020,1,Active,1,1,0,992
15156719,F,Italy,18-24,9,2020,0,Active,1,1,0,992
15156919,F,Italy,18-24,9,2020,0,Active,1,1,0,948
15160119,F,Italy,25-29,9,2020,1,Active,1,1,0,293
15160219,F,Italy,30-34,9,2020,1,Active,1,1,0,345
15160319,F,Italy,30-34,9,2020,0,Active,1,1,0,168
15160419,F,Italy,35-39,9,2020,0,Active,1,1,0,172
15160519,F,Italy,35-39,9,2020,1,Active,1,1,0,240
15160619,F,Italy,18-24,9,2020,1,Active,1,1,0,240
15160719,F,Italy,35-39,9,2020,0,Active,1,1,0,220
15160819,F,Italy,35-39,9,2020,1,Active,1,1,0,327
15160919,F,Italy,40+,9,2020,1,Active,1,1,0,327
15161019,F,Italy,18-24,9,2020,0,Active,1,1,0,317
15161119,F,Italy,18-24,9,2020,1,Active,1,1,0,383
61010119,F,Italy,18-24,9,2020,0,Active,1,1,0,636
61010219,F,Italy,18-24,9,2020,0,Active,1,1,0,440
61010319,F,Italy,30-34,9,2020,1,Active,1,1,0,367
61010419,F,Italy,18-24,9,2020,0,Active,1,1,0,383
61010519,F,Italy,30-34,9,2020,1,Active,1,1,0,345
61010619,F,Italy,18-24,9,2020,0,Active,1,1,0,383
61010719,F,Italy,18-24,9,2020,1,Active,1,1,0,447
61010819,F,Italy,30-34,9,2020,0,Active,1,1,0,144
61010919,F,Italy,18-24,9,2020,0,Active,1,1,0,168
61011019,F,Italy,30-34,9,2020,1,Active,1,1,0,636
61011119,F,Italy,18-24,9,2020,1,Active,1,1,0,540
61011219,F,Italy,18-24,9,2020,1,Active,1,1,0,267
61011319,F,Italy,25-29,9,2020,1,Active,1,1,0,345
61011419,F,Italy,30-34,9,2020,1,Active,1,1,0,345
61011519,F,Italy,30-34,9,2020,1,Active,1,1,0,447
61011619,F,Italy,18-24,9,2020,1,Active,1,1,0,345
61011719,F,Italy,18-24,9,2020,0,Active,1,1,0,168
61011819,F,Italy,18-24,9,2020,0,Active,1,1,0,144
61011919,F,Italy,18-24,9,2020,0,Active,1,1,0,192
61012019,F,Italy,25-29,9,2020,0,Active,1,1,0,539
61012119,F,Italy,25-29,9,2020,0,Active,1,1,0,332
61012219,F,Italy,30-34,9,2020,1,Active,1,1,0,345
61012319,F,Italy,30-34,9,2020,0,Active,1,1,0,447
61012419,F,Italy,25-29,9,2020,1,Active,1,1,0,383
61012519,F,Italy,18-24,9,2020,0,Active,1,1,0,345
61012619,F,Italy,18-24,9,2020,0,Active,1,1,0,168
61012719,F,Italy,25-29,9,2020,1,Active,1,1,0,168
61012819,F,Italy,18-24,9,2020,0,Active,1,1,0,205
61012919,F,Italy,30-34,9,2020,1,Active,1,1,0,192
61013019,F,Italy,18-24,9,2020,1,Active,1,1,0,539
61013119,F,Italy,18-24,9,2020,1,Active,1,1,0,283
61013219,F,Italy,18-24,9,2020,0,Active,1,1,0,345
61013319,F,Italy,18-24,9,2020,0,Active,1,1,0,447
61013419,F,Italy,30-34,9,2020,1,Active,1,1,0,345
61013519,F,Italy,18-24,9,2020,0,Active,1,1,0,172
61013619,F,Italy,18-24,9,2020,0,Active,1,1,0,172
61013719,F,Italy,30-34,9,2020,0,Active,1,1,0,240
61013819,F,Italy,30-34,9,2020,1,Active,1,1,0,192
61013919,F,Italy,18-24,9,2020,1,Active,1,1,0,192
61014019,F,Italy,18-24,9,2020,1,Active,1,1,0,538
61014119,F,Italy,18-24,9,2020,0,Active,1,1,0,267
61014219,F,Italy,18-24,9,2020,1,Active,1,1,0,383
61014319,F,Italy,18-24,9,2020,0,Active,1,1,0,447
61014419,F,Italy,18-24,9,2020,0,Active,1,1,0,168
61014519,F,Italy,18-24,9,2020,1,Active,1,1,0,168
61014619,F,Italy,18-24,9,2020,1,Active,1,1,0,210
61014719,F,Italy,18-24,9,2020,0,Active,1,1,0,210
61014819,F,Italy,18-24,9,2020,0,Active,1,1,0,220
61014919,F,Italy,30-34,9,2020,1,Active,1,1,0,255
61015019,F,Italy,18-24,9,2020,0,Active,1,1,0,478
61015119,F,Italy,18-24,9,2020,0,Active,1,1,0,317
61015219,F,Italy,30-34,9,2020,1,Active,1,1,0,383
61015319,F,Italy,35-39,9,2020,1,Active,1,1,0,168
61015419,F,Italy,25-29,9,2020,0,Active,1,1,0,168
61015519,F,Italy,35-39,9,2020,1,Active,1,1,0,205
61015619,F,Italy,18-24,9,2020,1,Active,1,1,0,220
61015719,F,Italy,30-34,9,2020,1,Active,1,1,0,210
61015819,F,Italy,18-24,9,2020,0,Active,1,1,0,258
61015919,F,Italy,18-24,9,2020,0,Active,1,1,0,313
61016019,F,Italy,30-34,9,2020,0,Active,1,1,0,295
61016119,F,Italy,30-34,9,2020,0,Active,1,1,0,345
61016219,F,Italy,18-24,9,2020,0,Active,1,1,0,172
61016319,F,Italy,18-24,9,2020,1,Active,1,1,0,168
61016419,F,Italy,25-29,9,2020,1,Active,1,1,0,205
61016519,F,Italy,25-29,9,2020,1,Active,1,1,0,210
61016619,F,Italy,30-34,9,2020,0,Active,1,1,0,205
61016719,F,Italy,35-39,9,2020,1,Active,1,1,0,258
61016819,F,Italy,35-39,9,2020,1,Active,1,1,0,327
61016919,F,Italy,30-34,9,2020,0,Active,1,1,0,258
61017019,F,Italy,25-29,9,2020,1,Active,1,1,0,168
61017119,F,Italy,25-29,9,2020,1,Active,1,1,0,383
61017519,F,Italy,40+,9,2020,0,Active,1,1,0,172
61017619,F,Italy,18-24,9,2020,1,Active,1,1,0,220
61017719,F,Italy,18-24,9,2020,1,Active,1,1,0,255
26999119,F,Italy,30-34,9,2020,1,Active,1,1,0,948
26999219,F,Italy,18-24,9,2020,1,Active,1,1,0,510
26999319,F,Italy,25-29,9,2020,1,Active,1,1,0,486
26999419,F,Italy,35-39,9,2020,0,Active,1,1,0,502
26999519,F,Italy,35-39,9,2020,1,Active,1,1,0,596
26999619,F,Italy,18-24,9,2020,1,Active,1,1,0,559
26999719,F,Italy,18-24,9,2020,0,Active,1,1,0,636
73010119,F,Italy,25-29,9,2020,1,Active,1,1,0,538
67010119,F,Italy,30-34,9,2020,1,Active,1,1,0,261
67010219,F,Italy,18-24,9,2020,1,Active,1,1,0,345
67010319,F,Italy,18-24,9,2020,1,Active,1,1,0,172
67010419,F,Italy,25-29,9,2020,0,Active,1,1,0,210
67010519,F,Italy,30-34,9,2020,1,Active,1,1,0,220
67010619,F,Italy,30-34,9,2020,1,Active,1,1,0,192
67010719,F,Italy,40+,9,2020,0,Active,1,1,0,258
67010819,F,Italy,18-24,9,2020,0,Active,1,1,0,255
67010919,F,Italy,35-39,9,2020,1,Active,1,1,0,258
99020119,F,Italy,18-24,9,2020,1,Active,1,1,0,172
99020219,F,Italy,25-29,9,2020,1,Active,1,1,0,220
99020319,F,Italy,18-24,9,2020,1,Active,1,1,0,313
99020419,F,Italy,25-29,9,2020,0,Active,1,1,0,990
99020819,F,Italy,25-29,9,2020,1,Active,1,1,0,889
24280119,F,Italy,18-24,9,2020,0,Active,1,1,0,447
24280219,F,Italy,30-34,9,2020,0,Active,1,1,0,168
24280319,F,Italy,18-24,9,2020,1,Active,1,1,0,210
24280419,F,Italy,30-34,9,2020,0,Active,1,1,0,240
24280519,F,Italy,40+,9,2020,0,Active,1,1,0,313
24280619,F,Italy,40+,9,2020,0,Active,1,1,0,258
24280719,F,Italy,18-24,9,2020,0,Active,1,1,0,327
24240119,F,Italy,25-29,9,2020,1,Active,1,1,0,492
24240219,F,Italy,30-34,9,2020,1,Active,1,1,0,283
24240319,F,Italy,30-34,9,2020,1,Active,1,1,0,345
24240419,F,Italy,18-24,9,2020,1,Active,1,1,0,168
24240519,F,Italy,25-29,9,2020,0,Active,1,1,0,172
24240619,F,Italy,18-24,9,2020,1,Active,1,1,0,205
24240719,F,Italy,18-24,9,2020,0,Active,1,1,0,210
24240819,F,Italy,40+,9,2020,0,Active,1,1,0,240
24240919,F,Italy,25-29,9,2020,1,Active,1,1,0,255
24241019,F,Italy,30-34,9,2020,1,Active,1,1,0,592
24241119,F,Italy,18-24,9,2020,1,Active,1,1,0,367
24241219,F,Italy,18-24,9,2020,1,Active,1,1,0,447
24241319,F,Italy,18-24,9,2020,0,Active,1,1,0,168
24241419,F,Italy,40+,9,2020,1,Active,1,1,0,168
24241519,F,Italy,18-24,9,2020,0,Active,1,1,0,210
24241619,F,Italy,25-29,9,2020,1,Active,1,1,0,220
24241719,F,Italy,25-29,9,2020,1,Active,1,1,0,240
24241819,F,Italy,18-24,9,2020,0,Active,1,1,0,255
24241919,F,Italy,18-24,9,2020,1,Active,1,1,0,258
24243119,F,Italy,18-24,9,2020,0,Active,1,1,0,345
24243219,F,Italy,25-29,9,2020,1,Active,1,1,0,168
24243319,F,Italy,25-29,9,2020,1,Active,1,1,0,240
24243419,F,Italy,30-34,9,2020,1,Active,1,1,0,240
24243519,F,Italy,25-29,9,2020,1,Active,1,1,0,240
24243619,F,Italy,35-39,9,2020,0,Active,1,1,0,313
24243719,F,Italy,18-24,9,2020,0,Active,1,1,0,313
24243819,F,Italy,30-34,9,2020,1,Active,1,1,0,258
24243919,F,Italy,18-24,9,2020,1,Active,1,1,0,1086
24244019,F,Italy,30-34,9,2020,0,Active,1,1,0,345
24244119,F,Italy,18-24,9,2020,1,Active,1,1,0,168
24244219,F,Italy,18-24,9,2020,1,Active,1,1,0,240
24244319,F,Italy,18-24,9,2020,1,Active,1,1,0,205
24244419,F,Italy,18-24,9,2020,0,Active,1,1,0,192
24244519,F,Italy,18-24,9,2020,0,Active,1,1,0,327
24245019,F,Italy,18-24,9,2020,1,Active,1,1,0,447
24250119,F,Italy,25-29,9,2020,1,Active,1,1,0,180
24250219,F,Italy,30-34,9,2020,1,Active,1,1,0,345
24260119,F,Italy,30-34,9,2020,0,Active,1,1,0,168
24260219,F,Italy,35-39,9,2020,1,Active,1,1,0,144
24260319,F,Italy,25-29,9,2020,1,Active,1,1,0,144
24260419,F,Italy,18-24,9,2020,0,Active,1,1,0,205
24270119,F,Italy,35-39,9,2020,1,Active,1,1,0,192
24270219,F,Italy,40+,8,2020,1,Active,1,1,0,205
24270319,F,Italy,18-24,8,2020,0,Active,1,1,0,205
47010119,F,Italy,40+,8,2020,1,Active,1,1,0,478
47010219,F,Italy,18-24,8,2020,1,Active,1,1,0,228
47010319,F,Italy,35-39,8,2020,0,Active,1,1,0,447
47010419,F,Italy,35-39,8,2020,0,Active,1,1,0,172
47010519,F,Italy,18-24,8,2020,0,Active,1,1,0,168
47010619,F,Italy,18-24,8,2020,0,Active,1,1,0,210
47010719,F,Italy,25-29,8,2020,1,Active,1,1,0,205
47010819,F,Italy,18-24,8,2020,1,Active,1,1,0,192
47010919,F,Italy,40+,8,2020,1,Active,1,1,0,313
47011019,F,Italy,25-29,8,2020,1,Active,1,1,0,538
47011119,F,Italy,18-24,8,2020,0,Active,1,1,0,367
47011219,F,Italy,18-24,8,2020,0,Active,1,1,0,383
41010119,F,Italy,40+,8,2020,0,Active,1,1,0,594
53010019,F,Italy,18-24,8,2020,0,Active,1,1,0,510
53010119,F,Italy,18-24,8,2020,1,Active,1,1,0,538
53010219,F,Italy,30-34,8,2020,1,Active,1,1,0,367
53010319,F,Italy,30-34,8,2020,1,Active,1,1,0,383
53010419,F,Italy,35-39,8,2020,1,Active,1,1,0,383
53010519,F,Italy,35-39,8,2020,0,Active,1,1,0,447
53010619,F,Italy,30-34,8,2020,1,Active,1,1,0,447
53010719,F,Italy,25-29,8,2020,1,Active,1,1,0,172
53010819,F,Italy,25-29,8,2020,1,Active,1,1,0,168
53010919,F,Italy,25-29,8,2020,0,Active,1,1,0,210
53011019,F,Italy,25-29,8,2020,1,Active,1,1,0,592
53011119,F,Italy,25-29,8,2020,1,Active,1,1,0,293
53011219,F,Italy,25-29,8,2020,0,Active,1,1,0,447
53011319,F,Italy,18-24,8,2020,0,Active,1,1,0,345
53011419,F,Italy,18-24,8,2020,1,Active,1,1,0,345
53011519,F,Italy,35-39,8,2020,0,Active,1,1,0,447
53011619,F,Italy,18-24,8,2020,1,Active,1,1,0,144
53011719,F,Italy,18-24,8,2020,0,Active,1,1,0,168
53011819,F,Italy,40+,8,2020,1,Active,1,1,0,240
53011919,F,Italy,25-29,8,2020,1,Active,1,1,0,210
53012019,F,Italy,18-24,8,2020,1,Active,1,1,0,478
53012119,F,Italy,30-34,8,2020,1,Active,1,1,0,332
53012219,F,Italy,18-24,8,2020,1,Active,1,1,0,383
53012319,F,Italy,30-34,8,2020,0,Active,1,1,0,345
53012419,F,Italy,35-39,8,2020,1,Active,1,1,0,447
53012519,F,Italy,25-29,8,2020,0,Active,1,1,0,168
53012619,F,Italy,18-24,8,2020,1,Active,1,1,0,168
53012719,F,Italy,18-24,8,2020,0,Active,1,1,0,205
53012819,F,Italy,18-24,8,2020,1,Active,1,1,0,210
53012919,F,Italy,25-29,8,2020,1,Active,1,1,0,205
53013019,F,Italy,35-39,8,2020,0,Active,1,1,0,592
53013119,F,Italy,18-24,8,2020,0,Active,1,1,0,336
53013219,F,Italy,18-24,8,2020,0,Active,1,1,0,383
53013319,F,Italy,25-29,8,2020,0,Active,1,1,0,383
53013419,F,Italy,40+,8,2020,0,Active,1,1,0,172
53013519,F,Italy,30-34,8,2020,0,Active,1,1,0,168
53013619,F,Italy,30-34,8,2020,0,Active,1,1,0,210
53013719,F,Italy,18-24,8,2020,0,Active,1,1,0,220
53013819,F,Italy,25-29,8,2020,0,Active,1,1,0,192
53020119,F,Italy,25-29,8,2020,1,Active,1,1,0,506
53020219,F,Italy,18-24,8,2020,0,Active,1,1,0,180
53020319,F,Italy,18-24,8,2020,1,Active,1,1,0,345
53020419,F,Italy,30-34,8,2020,0,Active,1,1,0,447
53020519,F,Italy,18-24,8,2020,0,Active,1,1,0,345
53020619,F,Italy,18-24,8,2020,1,Active,1,1,0,172
53020719,F,Italy,18-24,8,2020,1,Active,1,1,0,172
53020819,F,Italy,25-29,8,2020,1,Active,1,1,0,210
53020919,F,Italy,18-24,8,2020,1,Active,1,1,0,205
53021019,F,Italy,30-34,8,2020,1,Active,1,1,0,506
53021119,F,Italy,35-39,8,2020,0,Active,1,1,0,367
53021219,F,Italy,18-24,8,2020,0,Active,1,1,0,345
53021319,F,Italy,18-24,8,2020,0,Active,1,1,0,383
53021419,F,Italy,25-29,8,2020,0,Active,1,1,0,383
53021519,F,Italy,18-24,8,2020,0,Active,1,1,0,144
53021619,F,Italy,35-39,8,2020,0,Active,1,1,0,144
53021719,F,Italy,35-39,8,2020,0,Active,1,1,0,240
53022519,F,Italy,18-24,8,2020,1,Active,1,1,0,240
53030119,F,Italy,40+,8,2020,1,Active,1,1,0,538
53030219,F,Italy,18-24,8,2020,0,Active,1,1,0,332
53030319,F,Italy,18-24,8,2020,1,Active,1,1,0,383
56010119,F,Italy,18-24,8,2020,1,Active,1,1,0,488
56010219,F,Italy,35-39,8,2020,0,Active,1,1,0,261
56010319,F,Italy,35-39,8,2020,0,Active,1,1,0,447
56010419,F,Italy,40+,8,2020,0,Active,1,1,0,168
56010519,F,Italy,18-24,8,2020,0,Active,1,1,0,168
56010619,F,Italy,25-29,8,2020,0,Active,1,1,0,210
56010719,F,Italy,18-24,8,2020,0,Active,1,1,0,240
56010819,F,Italy,18-24,8,2020,1,Active,1,1,0,220
56010919,F,Italy,25-29,8,2020,1,Active,1,1,0,327
56011019,F,Italy,18-24,8,2020,1,Active,1,1,0,592
56011119,F,Italy,30-34,8,2020,0,Active,1,1,0,295
56011219,F,Italy,35-39,8,2020,1,Active,1,1,0,447
56011319,F,Italy,30-34,8,2020,1,Active,1,1,0,144
56011419,F,Italy,35-39,8,2020,1,Active,1,1,0,172
56011519,F,Italy,35-39,8,2020,0,Active,1,1,0,240
56011619,F,Italy,40+,8,2020,0,Active,1,1,0,205
56011719,F,Italy,18-24,8,2020,0,Active,1,1,0,220
56011819,F,Italy,18-24,8,2020,0,Active,1,1,0,258
56011919,F,Italy,40+,8,2020,1,Active,1,1,0,255
56012019,F,Italy,35-39,8,2020,1,Active,1,1,0,284
56012119,F,Italy,40+,8,2020,0,Active,1,1,0,447
56012219,F,Italy,40+,8,2020,1,Active,1,1,0,168
56012319,F,Italy,18-24,8,2020,0,Active,1,1,0,168
56012419,F,Italy,25-29,8,2020,0,Active,1,1,0,192
56012519,F,Italy,18-24,8,2020,1,Active,1,1,0,210
56012619,F,Italy,25-29,8,2020,0,Active,1,1,0,240
56012719,F,Italy,30-34,8,2020,1,Active,1,1,0,327
56012819,F,Italy,25-29,8,2020,0,Active,1,1,0,313
56012919,F,Italy,30-34,8,2020,0,Active,1,1,0,313
56013019,F,Italy,35-39,8,2020,1,Active,1,1,0,278
56013119,F,Italy,30-34,8,2020,0,Active,1,1,0,383
56013219,F,Italy,35-39,8,2020,0,Active,1,1,0,168
56013319,F,Italy,18-24,8,2020,0,Active,1,1,0,192
56013419,F,Italy,35-39,8,2020,1,Active,1,1,0,240
56013519,F,Italy,25-29,8,2020,0,Active,1,1,0,220
56013619,F,Italy,35-39,8,2020,1,Active,1,1,0,255
56013719,F,Italy,18-24,8,2020,1,Active,1,1,0,327
56013819,F,Italy,40+,8,2020,0,Active,1,1,0,258
56013919,F,Italy,18-24,8,2020,1,Active,1,1,0,474
56014019,F,Italy,30-34,8,2020,1,Active,1,1,0,345
56014119,F,Italy,35-39,8,2020,1,Active,1,1,0,168
56014219,F,Italy,30-34,8,2020,0,Active,1,1,0,220
56014319,F,Italy,30-34,8,2020,1,Active,1,1,0,210
56014419,F,Italy,30-34,8,2020,0,Active,1,1,0,192
56014519,F,Italy,35-39,8,2020,0,Active,1,1,0,313
56014619,F,Italy,30-34,8,2020,1,Active,1,1,0,327
56014719,F,Italy,35-39,8,2020,1,Active,1,1,0,313
56014819,F,Italy,18-24,8,2020,0,Active,1,1,0,1086
56014919,F,Italy,25-29,8,2020,1,Active,1,1,0,992
56015019,F,Italy,18-24,8,2020,0,Active,1,1,0,447
56015119,F,Italy,30-34,8,2020,1,Active,1,1,0,144
56015219,F,Italy,18-24,8,2020,1,Active,1,1,0,240
56015319,F,Italy,30-34,8,2020,0,Active,1,1,0,192
56015419,F,Italy,35-39,8,2020,1,Active,1,1,0,258
56015519,F,Italy,35-39,8,2020,1,Active,1,1,0,327
56015619,F,Italy,25-29,8,2020,1,Active,1,1,0,313
56015719,F,Italy,30-34,8,2020,0,Active,1,1,0,889
68010119,F,Italy,35-39,8,2020,0,Active,1,1,0,383
68010219,F,Italy,18-24,8,2020,1,Active,1,1,0,168
68010319,F,Italy,30-34,8,2020,0,Active,1,1,0,240
68010419,F,Italy,40+,8,2020,1,Active,1,1,0,220
68010519,F,Italy,35-39,8,2020,1,Active,1,1,0,220
68010619,F,Italy,25-29,8,2020,0,Active,1,1,0,258
68010719,F,Italy,18-24,8,2020,0,Active,1,1,0,255
68010819,F,Italy,18-24,8,2020,0,Active,1,1,0,313
68010919,F,Italy,18-24,8,2020,0,Active,1,1,0,889
68011019,F,Italy,35-39,8,2020,0,Active,1,1,0,383
68011119,F,Italy,35-39,8,2020,0,Active,1,1,0,168
68011219,F,Italy,25-29,8,2020,0,Active,1,1,0,210
68011319,F,Italy,25-29,8,2020,0,Active,1,1,0,220
68011419,F,Italy,30-34,8,2020,0,Active,1,1,0,220
68011519,F,Italy,30-34,8,2020,1,Active,1,1,0,255
68011619,F,Italy,18-24,8,2020,1,Active,1,1,0,327
68011719,F,Italy,35-39,8,2020,0,Active,1,1,0,327
71010119,F,Italy,35-39,8,2020,1,Active,1,1,0,506
71010219,F,Italy,18-24,8,2020,1,Active,1,1,0,180
71010319,F,Italy,30-34,8,2020,0,Active,1,1,0,345
71010419,F,Italy,30-34,8,2020,0,Active,1,1,0,345
71010519,F,Italy,35-39,8,2020,1,Active,1,1,0,383
71010619,F,Italy,40+,8,2020,0,Active,1,1,0,383
71010719,F,Italy,40+,8,2020,0,Active,1,1,0,172
71010819,F,Italy,18-24,8,2020,1,Active,1,1,0,172
71010919,F,Italy,30-34,8,2020,1,Active,1,1,0,240
71011019,F,Italy,35-39,8,2020,0,Active,1,1,0,440
71011119,F,Italy,35-39,8,2020,1,Active,1,1,0,336
71020419,F,Italy,18-24,8,2020,0,Active,1,1,0,345
71020119,F,Italy,35-39,8,2020,0,Active,1,1,0,539
71020219,F,Italy,40+,8,2020,0,Active,1,1,0,180
71020319,F,Italy,18-24,8,2020,1,Active,1,1,0,447
80000519,F,Italy,18-24,8,2020,0,Active,1,1,0,345
88000019,F,Italy,18-24,8,2020,0,Active,1,1,0,383
88000119,F,Italy,30-34,8,2020,0,Active,1,1,0,168
88000219,F,Italy,25-29,8,2020,1,Active,1,1,0,205
88000319,F,Italy,30-34,8,2020,0,Active,1,1,0,192
88000419,F,Italy,18-24,8,2020,0,Active,1,1,0,240
88000519,F,Italy,25-29,8,2020,1,Active,1,1,0,313
88000619,F,Italy,18-24,8,2020,0,Active,1,1,0,327
88000719,F,Italy,18-24,8,2020,0,Active,1,1,0,313
88000819,F,Italy,18-24,8,2020,0,Active,1,1,0,1086
88000919,F,Italy,18-24,8,2020,0,Active,1,1,0,1086
88001019,F,Italy,25-29,8,2020,0,Active,1,1,0,383
88001119,F,Italy,30-34,8,2020,0,Active,1,1,0,168
88001219,F,Italy,25-29,8,2020,0,Active,1,1,0,240
88001319,F,Italy,30-34,8,2020,1,Active,1,1,0,205
88001419,F,Italy,35-39,8,2020,1,Active,1,1,0,327
88001519,F,Italy,35-39,8,2020,1,Active,1,1,0,313
88001619,F,Italy,18-24,8,2020,1,Active,1,1,0,313
88001719,F,Italy,25-29,8,2020,0,Active,1,1,0,889
88001819,F,Italy,40+,8,2020,0,Active,1,1,0,992
88001919,F,Italy,18-24,8,2020,0,Active,1,1,0,1101
88002019,F,Italy,30-34,8,2020,0,Active,1,1,0,383
88002119,F,Italy,35-39,8,2020,1,Active,1,1,0,144
88002219,F,Italy,40+,8,2020,1,Active,1,1,0,192
88002319,F,Italy,18-24,8,2020,0,Active,1,1,0,313
88002419,F,Italy,25-29,8,2020,0,Active,1,1,0,255
88002519,F,Italy,30-34,8,2020,0,Active,1,1,0,327
88002619,F,Italy,35-39,8,2020,1,Active,1,1,0,474
88002719,F,Italy,35-39,8,2020,0,Active,1,1,0,889
88002819,F,Italy,18-24,8,2020,1,Active,1,1,0,1101
88002919,F,Italy,25-29,8,2020,0,Active,1,1,0,1491
88003019,F,Italy,30-34,8,2020,0,Active,1,1,0,144
88003119,F,Italy,18-24,8,2020,0,Active,1,1,0,240
88003219,F,Italy,25-29,8,2020,0,Active,1,1,0,327
88003319,F,Italy,30-34,8,2020,0,Active,1,1,0,255
88003419,F,Italy,30-34,8,2020,1,Active,1,1,0,258
88003519,F,Italy,40+,8,2020,1,Active,1,1,0,992
88003619,F,Italy,35-39,8,2020,1,Active,1,1,0,1086
88003719,F,Italy,18-24,8,2020,0,Active,1,1,0,1101
88003819,F,Italy,25-29,8,2020,1,Active,1,1,0,948
88003919,F,Italy,30-34,8,2020,0,Active,1,1,0,1491
88004019,F,Italy,35-39,8,2020,0,Active,1,1,0,168
88004119,F,Italy,35-39,8,2020,1,Active,1,1,0,210
88004219,F,Italy,18-24,8,2020,0,Active,1,1,0,258
88004319,F,Italy,18-24,8,2020,0,Active,1,1,0,313
88004419,F,Italy,18-24,8,2020,0,Active,1,1,0,889
88004619,F,Italy,25-29,8,2020,1,Active,1,1,0,889
88004719,F,Italy,25-29,8,2020,0,Active,1,1,0,1101
88004819,F,Italy,30-34,8,2020,0,Active,1,1,0,1491
88004919,F,Italy,30-34,8,2020,0,Active,1,1,0,1101
88005019,F,Italy,35-39,8,2020,1,Active,1,1,0,172
88005119,F,Italy,40+,8,2020,1,Active,1,1,0,240
88005219,F,Italy,18-24,8,2020,1,Active,1,1,0,255
88005319,F,Italy,30-34,8,2020,1,Active,1,1,0,474
88005419,F,Italy,18-24,8,2020,0,Active,1,1,0,1086
88005519,F,Italy,30-34,8,2020,0,Active,1,1,0,1576
88005619,F,Italy,30-34,8,2020,1,Active,1,1,0,1576
88005719,F,Italy,35-39,8,2020,1,Active,1,1,0,948
88005819,F,Italy,35-39,8,2020,0,Active,1,1,0,1491
88005919,F,Italy,18-24,8,2020,0,Active,1,1,0,636
88006019,F,Italy,30-34,8,2020,1,Active,1,1,0,210
88006119,F,Italy,18-24,8,2020,1,Active,1,1,0,255
88006219,F,Italy,18-24,8,2020,1,Active,1,1,0,992
88006419,F,Italy,18-24,8,2020,1,Active,1,1,0,526
88006519,F,Italy,25-29,8,2020,1,Active,1,1,0,1101
88006719,F,Italy,30-34,8,2020,1,Active,1,1,0,1491
88006819,F,Italy,35-39,8,2020,1,Active,1,1,0,1576
88006919,F,Italy,18-24,8,2020,0,Active,1,1,0,510
88007019,F,Italy,35-39,8,2020,0,Active,1,1,0,210
88007119,F,Italy,25-29,8,2020,0,Active,1,1,0,255
88007219,F,Italy,18-24,8,2020,0,Active,1,1,0,990
88007319,F,Italy,30-34,8,2020,0,Active,1,1,0,1491
88007419,F,Italy,18-24,8,2020,1,Active,1,1,0,1101
88007519,F,Italy,40+,8,2020,0,Active,1,1,0,1576
88007619,F,Italy,30-34,8,2020,0,Active,1,1,0,1101
88007719,F,Italy,40+,8,2020,0,Active,1,1,0,510
88007819,F,Italy,25-29,8,2020,1,Active,1,1,0,579
88007919,F,Italy,40+,8,2020,1,Active,1,1,0,636
29020119,F,Italy,18-24,8,2020,0,Active,1,1,0,228
29020219,F,Italy,25-29,8,2020,1,Active,1,1,0,383
29020319,F,Italy,30-34,8,2020,0,Active,1,1,0,168
29020519,F,Italy,30-34,8,2020,1,Active,1,1,0,168
